evaluation,metric_type,comparison,level,reference,predicted,n_cases,confusion_type
Evaluation 3: EXP2 vs EXP1 vs PHY,contributory_llm_pair,EXP2_contrib_set vs EXP1_contrib_set,level2,04-01,,8,MISSED_BY_LLM
Evaluation 3: EXP2 vs EXP1 vs PHY,contributory_llm_pair,EXP2_contrib_set vs EXP1_contrib_set,level2,05-02,,8,MISSED_BY_LLM
Evaluation 3: EXP2 vs EXP1 vs PHY,contributory_llm_pair,EXP2_contrib_set vs EXP1_contrib_set,level2,02-02,,7,MISSED_BY_LLM
Evaluation 3: EXP2 vs EXP1 vs PHY,contributory_llm_pair,EXP2_contrib_set vs EXP1_contrib_set,level2,04-07,,7,MISSED_BY_LLM
Evaluation 3: EXP2 vs EXP1 vs PHY,contributory_llm_pair,EXP2_contrib_set vs EXP1_contrib_set,level2,02-00,,7,MISSED_BY_LLM
Evaluation 3: EXP2 vs EXP1 vs PHY,contributory_llm_pair,EXP2_contrib_set vs EXP1_contrib_set,level2,,05-08,7,EXTRA_FROM_LLM
Evaluation 3: EXP2 vs EXP1 vs PHY,contributory_llm_pair,EXP2_contrib_set vs EXP1_contrib_set,level2,05-08,,6,MISSED_BY_LLM
Evaluation 3: EXP2 vs EXP1 vs PHY,contributory_llm_pair,EXP2_contrib_set vs EXP1_contrib_set,level2,,05-99,6,EXTRA_FROM_LLM
Evaluation 3: EXP2 vs EXP1 vs PHY,contributory_llm_pair,EXP2_contrib_set vs EXP1_contrib_set,level2,,02-99,5,EXTRA_FROM_LLM
Evaluation 3: EXP2 vs EXP1 vs PHY,contributory_llm_pair,EXP2_contrib_set vs EXP1_contrib_set,level2,,04-05,5,EXTRA_FROM_LLM
Evaluation 3: EXP2 vs EXP1 vs PHY,contributory_llm_pair,EXP2_contrib_set vs EXP1_contrib_set,level2,05-01,,4,MISSED_BY_LLM
Evaluation 3: EXP2 vs EXP1 vs PHY,contributory_llm_pair,EXP2_contrib_set vs EXP1_contrib_set,level2,02-06,,3,MISSED_BY_LLM
Evaluation 3: EXP2 vs EXP1 vs PHY,contributory_llm_pair,EXP2_contrib_set vs EXP1_contrib_set,level2,,04-02,3,EXTRA_FROM_LLM
Evaluation 3: EXP2 vs EXP1 vs PHY,contributory_llm_pair,EXP2_contrib_set vs EXP1_contrib_set,level2,01-07,,2,MISSED_BY_LLM
Evaluation 3: EXP2 vs EXP1 vs PHY,contributory_llm_pair,EXP2_contrib_set vs EXP1_contrib_set,level2,04-03,,2,MISSED_BY_LLM
Evaluation 3: EXP2 vs EXP1 vs PHY,contributory_llm_pair,EXP2_contrib_set vs EXP1_contrib_set,level2,04-04,,2,MISSED_BY_LLM
Evaluation 3: EXP2 vs EXP1 vs PHY,contributory_llm_pair,EXP2_contrib_set vs EXP1_contrib_set,level2,,99-00,2,EXTRA_FROM_LLM
Evaluation 3: EXP2 vs EXP1 vs PHY,contributory_llm_pair,EXP2_contrib_set vs EXP1_contrib_set,level2,,05-04,2,EXTRA_FROM_LLM
Evaluation 3: EXP2 vs EXP1 vs PHY,contributory_llm_pair,EXP2_contrib_set vs EXP1_contrib_set,level2,,04-09,2,EXTRA_FROM_LLM
Evaluation 3: EXP2 vs EXP1 vs PHY,contributory_llm_pair,EXP2_contrib_set vs EXP1_contrib_set,level2,02-01,,1,MISSED_BY_LLM
Evaluation 3: EXP2 vs EXP1 vs PHY,contributory_llm_pair,EXP2_contrib_set vs EXP1_contrib_set,level2,01-00,,1,MISSED_BY_LLM
Evaluation 3: EXP2 vs EXP1 vs PHY,contributory_llm_pair,EXP2_contrib_set vs EXP1_contrib_set,level2,,00-04,1,EXTRA_FROM_LLM
Evaluation 3: EXP2 vs EXP1 vs PHY,contributory_llm_pair,EXP2_contrib_set vs EXP1_contrib_set,level2,,00-03,1,EXTRA_FROM_LLM
Evaluation 3: EXP2 vs EXP1 vs PHY,contributory_llm_pair,EXP2_contrib_set vs EXP1_contrib_set,level2,,04-07,1,EXTRA_FROM_LLM
Evaluation 3: EXP2 vs EXP1 vs PHY,contributory_llm_pair,EXP2_contrib_set vs EXP1_contrib_set,level2,,02-00,1,EXTRA_FROM_LLM
Evaluation 3: EXP2 vs EXP1 vs PHY,contributory_llm_pair,EXP2_contrib_set vs EXP1_contrib_set,level2,,04-06,1,EXTRA_FROM_LLM
Evaluation 3: EXP2 vs EXP1 vs PHY,contributory_llm_pair,EXP2_contrib_set vs EXP1_contrib_set,level2,,02-06,1,EXTRA_FROM_LLM
Evaluation 3: EXP2 vs EXP1 vs PHY,contributory_llm_pair,EXP2_contrib_set vs EXP1_contrib_set,level2,,02-02,1,EXTRA_FROM_LLM
Evaluation 3: EXP2 vs EXP1 vs PHY,contributory_llm_pair,EXP2_contrib_set vs EXP1_contrib_set,level2,,01-09,1,EXTRA_FROM_LLM
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-04-01,01-04-02,14,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-04-01,00-02-00,9,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-03-00,03-03-03,9,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-00-00,00-02-00,7,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-04-01,01-04-02,7,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-04-01,03-02-00,7,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-04,03-01-01,6,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-03-00,03-03-03,6,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-01-04,03-02-00,6,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-01-02,03-02-00,6,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-04,03-01-04,5,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-02,00-02-00,5,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-02,03-01-01,5,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-01-06,01-01-05,5,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-00,00-02-00,4,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-04,00-02-00,4,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-04,01-04-02,4,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-06,00-02-00,4,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,05-06-00,01-01-04,4,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,05-06-00,05-05-00,4,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-01,01-01-00,3,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-06,03-01-04,3,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-06,03-07-01,3,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-08-01,00-02-00,3,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,04-03-00,03-04-02,3,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,05-06-00,05-05-00,3,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-00-00,01-04-02,3,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-00-00,03-02-00,3,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-01-06,03-05-01,3,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-04-01,01-01-04,3,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-00-00,01-04-02,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-00,01-01-02,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-00,01-01-04,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-00,01-04-02,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-01,00-02-00,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-05,00-02-00,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-05,01-04-02,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-05,01-05-00,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-06,01-01-02,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-06,03-05-01,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-04-01,03-02-00,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-04-03,00-02-00,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-04-03,01-04-02,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-00-00,00-02-00,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-00,03-01-04,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-02,03-01-04,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-04,00-02-00,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-04,03-02-00,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-03-00,01-01-06,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-03-00,03-03-02,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-03-02,03-03-03,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-06-00,00-02-00,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-06-00,03-06-99,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,04-05-00,00-02-00,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,05-06-00,BLANK,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-01-00,01-01-01,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-01-00,01-01-06,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-01-00,03-02-00,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-01-04,03-01-04,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-01-05,01-04-02,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-01-05,01-05-00,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-01-06,01-01-02,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-01-06,01-01-04,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-01-06,01-05-00,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-01-06,03-01-04,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,02-05-00,01-01-06,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-01-02,03-01-01,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-01-02,03-03-02,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-01-04,03-01-01,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-01-04,03-01-02,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-01-04,03-01-03,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-01-04,03-02-00,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-03-00,03-03-02,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,03-06-00,03-06-99,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,05-06-00,05-03-00,2,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-00-00,01-01-04,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-00-00,01-05-00,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-00-00,03-02-00,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-00-00,03-04-02,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-00-00,03-07-01,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-00,01-01-06,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-00,03-04-02,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-00,03-09-01,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-01,01-01-02,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-01,01-01-05,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-01,03-01-04,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-01,03-03-03,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-01,03-08-00,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-02,01-01-00,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-02,01-04-02,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-02,03-08-00,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-04,01-01-00,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-04,03-02-00,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-04,03-04-00,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-04,03-09-01,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-05,01-01-00,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-05,03-03-03,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-06,01-01-00,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-06,01-01-01,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-06,01-01-04,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-06,01-04-02,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-06,03-01-02,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-06,03-06-00,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-06,03-09-01,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-01-06,04-99-00,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-03-00,01-04-02,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-03-00,03-04-99,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-03-00,03-07-01,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-04-00,00-02-00,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-04-00,01-01-06,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-04-00,01-04-02,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-04-01,01-01-02,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-04-02,00-02-00,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-04-02,01-01-00,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-04-03,01-04-00,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-04-03,01-04-01,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,01-05-00,01-04-02,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,02-03-00,00-02-00,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,02-05-00,01-04-02,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-00-00,03-05-01,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-00,00-02-00,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-00,03-02-00,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-01,03-01-04,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-02,01-01-00,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-02,01-01-04,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-02,03-01-00,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-02,03-01-99,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-02,03-02-00,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-02,03-03-02,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-02,03-03-03,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-02,03-07-01,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-03,01-01-04,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-03,03-02-00,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-03,03-03-03,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-04,01-01-00,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-04,03-01-02,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-04,03-01-99,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-04,03-07-01,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-01-04,03-08-00,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-03-00,01-01-04,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-03-00,03-03-01,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-03-00,04-02-00,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-03-01,03-03-00,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-03-02,01-04-01,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-03-03,00-04-00,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-03-03,01-01-05,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-04-00,03-01-02,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-04-00,04-99-00,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-04-01,00-02-00,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-05-00,03-05-01,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-05-01,03-01-02,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-06-00,01-04-02,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-06-00,03-06-02,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-06-00,03-07-01,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-06-02,01-04-02,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-06-04,01-01-04,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-06-04,01-04-02,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-08-00,03-02-02,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-08-00,03-03-01,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,03-08-00,03-06-00,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,04-00-00,01-01-00,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,04-00-00,04-99-00,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,04-01-00,03-05-01,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,04-02-00,03-01-02,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,04-05-00,01-01-02,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,04-08-00,00-02-00,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,05-03-00,05-00-00,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP2_direct vs PHY_direct,full,05-05-00,05-00-00,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-00-00,00-02-00,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-00-00,01-01-00,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-00-00,01-01-04,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-00-00,01-01-05,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-00-00,01-05-00,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-00-00,03-01-04,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-00-00,03-04-02,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-00-00,03-04-99,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-01-00,01-01-02,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-01-00,01-01-04,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-01-00,01-04-02,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-01-00,03-04-02,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-01-00,03-04-99,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-01-00,03-09-01,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-01-01,01-01-00,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-01-01,01-01-02,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-01-01,03-03-01,1,
Evaluation 3: EXP2 vs EXP1 vs PHY,direct,EXP1_direct vs PHY_direct,full,01-01-01,03-08-01,1,
