evaluation,experiment,comparison,level,error_type,code,n_cases
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,05-00,5
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,04-01,4
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,05-01,4
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,00-01,2
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,02-01,2
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,05-09,2
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,02-00,1
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,01-07,1
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,04-07,1
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,01-06,1
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,01-01,727
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,01-04,596
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,03-01,404
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,03-03,176
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,03-06,164
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,05-05,161
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,05-03,113
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,03-05,91
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,05-06,86
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,03-04,69
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,03-08,64
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,04-01,57
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,03-09,56
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,04-03,54
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,03-02,44
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,01-05,41
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,04-05,29
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,03-07,27
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,04-08,25
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,04-02,16
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,02-03,16
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,05-04,14
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,02-04,11
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,04-06,11
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,01-03,5
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,02-05,5
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,02-01,4
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,04-04,4
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,04-07,3
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,02-02,3
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,05-08,3
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,01-07,2
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,05-00,2
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,02-06,1
Evaluation 2: EXP3 vs PHY,EXP3,EXP3_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,04-09,1
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,01-01-00,156
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,01-04-02,151
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,03-03-00,106
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,03-06-00,63
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,03-00-00,53
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,01-04-00,47
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,01-00-00,46
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,01-01-01,44
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,01-01-05,41
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,03-04-00,38
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,03-01-02,37
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,04-00-00,34
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,01-01-04,33
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,03-01-00,30
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,01-01-06,29
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,05-05-00,28
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,03-08-01,23
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,03-06-04,22
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,03-08-00,22
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,05-00-00,22
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,04-05-00,21
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,01-04-03,19
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,05-03-00,19
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,05-06-00,18
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,03-01-04,17
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,03-07-00,16
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,01-03-00,14
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,05-04-00,13
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,01-04-01,12
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,01-01-02,12
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,02-00-00,10
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,01-05-00,10
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,03-03-02,8
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,03-01-03,8
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,03-09-01,7
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,03-03-03,7
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,03-06-03,7
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,03-06-02,6
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,03-03-01,6
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,03-09-00,5
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,03-01-01,5
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,03-04-01,5
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,04-02-00,4
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,03-07-01,4
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,03-02-00,4
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,03-05-01,3
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,02-01-00,2
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,04-08-00,2
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,04-01-00,2
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,03-02-01,2
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,03-05-00,2
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,04-03-00,2
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,03-02-02,2
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,02-06-00,1
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,02-04-00,1
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,04-04-00,1
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,02-05-00,1
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,02-03-00,1
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_negative_phy_code_missed_by_llm,02-02-00,1
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-09-01,722
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,01-01-04,577
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-08-00,500
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,01-05-00,447
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,01-01-01,420
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,01-01-00,404
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-02-00,398
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-01-01,358
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-08-99,292
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,01-04-01,271
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,01-99-00,247
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-03-99,239
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-04-99,225
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,01-01-05,224
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,00-02-00,191
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-03-03,188
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-01-99,179
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-99-00,172
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,01-01-06,171
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-07-01,155
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,01-01-99,152
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,01-01-02,147
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-06-99,136
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-07-99,124
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-01-02,123
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-03-02,114
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-04-02,111
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,01-04-02,110
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-01-04,109
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,02-04-00,104
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,04-99-00,94
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,05-03-00,93
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-02-02,82
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,05-05-00,81
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,05-06-00,81
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-02-99,72
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,05-99-00,71
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-05-01,66
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-01-03,65
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-03-01,57
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-03-00,43
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,00-04-00,41
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-08-01,40
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-04-01,38
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,04-09-00,32
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-06-07,31
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-06-04,31
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,99-00-00,30
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,00-03-00,30
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,01-04-03,29
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,02-99-00,27
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,05-08-00,25
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,04-02-00,24
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,01-03-00,24
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,01-04-00,22
Evaluation 3: EXP2 vs EXP1 vs PHY,EXP1,EXP1_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,03-02-01,20
